"","mean","sd","2.5%","50%","97.5%","Rhat","n.eff","95%_HPDL","95%_HPDU"
"567",-0.26180970732131,0.208935228403437,-0.683020887629703,-0.254601883754007,0.147985745633152,1,4106,-0.691530165488316,0.133941349393074
"568",-0.181649181711911,0.225871027246755,-0.632369125869885,-0.18021334729006,0.256773537121229,1,4243,-0.610037827760853,0.271648566691848
"569",0.244259778563661,0.626536220955851,-0.978577642263327,0.240960757561685,1.50250717306886,1,7767,-0.950348399093425,1.52879257248607
"570",0.592749737421392,0.553003704823342,-0.457342428375053,0.580691368098577,1.71287502003319,1,7811,-0.443974828849437,1.7216185227269
"571",-0.778053996431444,0.258246970094452,-1.28053520794575,-0.778076325562814,-0.271064125635866,1,4447,-1.25708322698824,-0.254421155326349
"572",0.80726532626135,0.173623233498746,0.473925539786266,0.808916417705803,1.15581879892966,1,3057,0.485980714614033,1.16065423585506
"573",0.241993394163505,0.634642500009304,-1.0091664561625,0.236440210567645,1.5174687249502,1,8285,-1.06720530667433,1.43726651900151
"574",-0.216324470529664,0.472451729346247,-1.18212009999382,-0.211923467788691,0.703131655874555,1,7503,-1.16485436355003,0.711419470462508
"575",0.589019135365792,0.547815725354978,-0.459722433299191,0.581074770362032,1.69804633873032,1,7525,-0.466108810515802,1.68808309351701
"576",1.01754038284792,0.385457576307704,0.28667451246485,1.00407441698656,1.80151161188362,1,6589,0.271923263012874,1.77653851252737
"577",0.239537369826913,0.623738315327104,-0.992147518811437,0.237786236548242,1.48070450367715,1,8085,-1.01168728787745,1.44975086753091
"578",1.7367905869467,0.596847308147831,0.633953729167874,1.70978717790903,3.00463767761429,1,8020,0.562114842526272,2.90576983476317
"579",-1.1479940446142,0.617587491752144,-2.31063602743244,-1.16201934230366,0.107460516379046,1,8028,-2.31385888392186,0.0996426003200692
"580",-1.30620101145055,0.409858800724145,-2.08369002985376,-1.31863800303992,-0.471364991452145,1,7099,-2.1033177138739,-0.505942583751651
"581",-1.59721475089307,0.388042707281007,-2.31886530045133,-1.60915164243023,-0.822618415351862,1,7027,-2.34119618102749,-0.858807043288248
"582",-0.0437718885921518,0.399543485704845,-0.827820904489175,-0.0423582077960351,0.74201078953125,1,6816,-0.820222706169489,0.745375581925788
"583",0.771787918701955,0.467683308317342,-0.119483221114878,0.764216520417799,1.73159307609899,1,7731,-0.106284751448052,1.74012919355733
"584",1.23825811278276,0.422730205325954,0.44024261253677,1.22787274503843,2.09156264110914,1,7016,0.427517797795095,2.0679081104489
"585",0.239768520603,0.623781377821981,-0.971131669545672,0.241735970275986,1.47843859873821,1,7773,-0.998050461295832,1.44674226148289
"586",0.522048536518943,0.437503025044824,-0.333361784050799,0.518939334347702,1.42183078334554,1,7673,-0.383977166994495,1.35944396858088
"587",-0.638569090683657,0.421290401096684,-1.49150950067,-0.633374977521281,0.178269819480564,1,7462,-1.50572032760072,0.153983348964325
"588",-1.05937140886549,0.519623554154249,-2.03261707163905,-1.07463855238933,-0.00349971151637773,1,7561,-2.07356449907114,-0.0589909192299063
"589",0.317386381201499,0.478131126659212,-0.625860878092995,0.31613306642982,1.27588790440012,1,7870,-0.600026097703898,1.28800067492243
"590",-0.62126871183608,0.292921762684318,-1.1951103603411,-0.618254031183415,-0.0627453168975798,1,5208,-1.17953212013391,-0.0527524448162927
"591",0.235995295430616,0.621739477868617,-0.993217196279991,0.240942004597731,1.45584768780975,1,8055,-0.973321368162113,1.46644466624319
"592",-0.15867047163905,0.37780382637942,-0.906198098623936,-0.151254199113902,0.555491372318197,1,6697,-0.892826002207141,0.567786076738725
"593",1.61879485676052,0.469436430183156,0.730962023105184,1.60834824635241,2.58263509233324,1,7420,0.713497087294275,2.5597082202145
"594",-0.956075924752155,0.222028358708754,-1.39091247262537,-0.953472967322911,-0.510898485601099,1,4117,-1.40054845381544,-0.534012467460809
"595",-1.07733968349948,0.531791593783116,-2.07176996242895,-1.09208032379405,-0.00249772766336454,1,8531,-2.08891426915595,-0.0249747103195375
"596",0.657290299130066,0.398785723615786,-0.148383048137146,0.652009960177112,1.47008461412881,1,6982,-0.175423282524883,1.43765043372858
"597",-1.68954109440359,0.865444938779881,-3.25375258481028,-1.72399720612332,0.113362133862301,1,7050,-3.26963584155637,0.0927502306887118
"598",-0.997901873646894,0.426921161294874,-1.81997037757075,-1.01273557731887,-0.155110226344744,1,7314,-1.84619812118216,-0.186821724319457
"599",1.16058261608615,0.3326233035416,0.547127662834448,1.14876748239411,1.84447437351095,1,5966,0.510083352257482,1.79504343929816
"600",-0.719592271765221,0.349991139937508,-1.40651085126128,-0.716409781212619,-0.0405186355558237,1,6065,-1.41246814935014,-0.0540676136773013
"601",-0.426606384661344,0.254503781184912,-0.951916712381069,-0.417459138941636,0.0500217511303508,1,4664,-0.961881671483097,0.0305271798128415
"602",1.61375631696173,0.478368193536141,0.72556358087884,1.59286739156263,2.6055213619078,1,7261,0.68164482704246,2.54703298345294
"603",0.776294025816031,0.378272060284689,0.0456153520037612,0.763428529170903,1.54204587836323,1,6358,0.0252021393178966,1.5065755131245
"604",0.327515642865436,0.347082792165744,-0.346802010889454,0.324005944029394,1.01590273172175,1,6517,-0.331766217479107,1.02367046277955
"605",-0.189009149515825,0.307314590299856,-0.806377076447131,-0.186274851463998,0.401270168866748,1,5593,-0.780347821607578,0.410971854114006
"606",-1.53666122174291,0.504010352295518,-2.48493411948352,-1.54389127877842,-0.510240123334327,1,7902,-2.53010800198807,-0.566491669870825
"607",0.24913498395283,0.624825790462681,-0.988400910442939,0.242160241286765,1.50237004997804,1,7937,-0.958819280038414,1.52351915061981
"608",-0.55410444588815,0.51502250957815,-1.5576950466794,-0.550677704067113,0.444735048393303,1,7488,-1.5663462386879,0.434399794269806
"609",1.73132395957354,0.610335962239047,0.580406153604489,1.70634429137794,2.99000109072873,1,7581,0.518367625242183,2.91705207407237
"610",0.586834550987228,0.541545592287228,-0.47958474157391,0.580151115306312,1.6803388930414,1,7848,-0.496427033999084,1.66051258330894
"611",0.24715611226627,0.227551054335652,-0.185970158532163,0.247006390262998,0.700137599499889,1,4178,-0.191775556882633,0.690417161637758
"612",0.202009623306764,0.370230996256578,-0.547270435403958,0.207410059293527,0.929051285854519,1,6426,-0.542337144739228,0.932860000734766
"613",-0.528893818499889,0.322913420053845,-1.17735615706724,-0.521981124150494,0.0860645167322626,1,5985,-1.15613989294563,0.105363397258896
"614",-1.04838180182075,0.526672207783171,-2.04930716377874,-1.06580226901886,0.00567424403879879,1,7714,-2.06810996265376,-0.0221956593625823
"615",1.73618181652096,0.605540626946168,0.620373396030269,1.71717755196238,3.01135090024502,1,8004,0.553812360092741,2.92008779271346
"616",-0.487929955313942,0.263137399128006,-1.01873065672864,-0.481262893622335,0.0239745120624941,1,5247,-1.02625294103639,0.0115114324680231
"617",-0.323859027934338,0.434274669275038,-1.19792557661773,-0.32482861853345,0.523034233412875,1,7146,-1.21262612247039,0.504186262223172
"618",-1.25852348959787,0.741633093809451,-2.63838233261436,-1.28913066004525,0.304419753253124,1,7670,-2.70463009732642,0.221768203977995
"619",-1.03330269036899,0.510967436291411,-1.9855353521065,-1.04892902795767,-0.0219830224115223,1,7675,-1.98537317137079,-0.0218238370767744
"620",-0.215189557987183,0.471023414233017,-1.13218026970664,-0.214753701335843,0.686048832482409,1,7233,-1.12459765915894,0.690025360615032
"621",-0.449210788105666,0.196797347314478,-0.845575724573526,-0.44711996077182,-0.0710054317990044,1,3574,-0.837949739884311,-0.0660906354289696
"622",-1.30350476521788,0.652238653731977,-2.52562663180435,-1.32368113028889,0.0331509722550953,1,8049,-2.5267033257612,0.0291877371899645
"623",1.18011076074165,0.273136584828936,0.662654805453847,1.17508032551982,1.72926742512356,1,5022,0.621186762030297,1.67869380285592
"624",0.693175811374103,0.417542637922605,-0.0939385740252411,0.690463076597985,1.54708540362354,1,7017,-0.120441676842443,1.5110863323377
"625",0.250598834307991,0.616656755941848,-0.964375528926637,0.24695877066292,1.46995027682714,1,7723,-0.977989553121664,1.44173428715288
"626",-1.24715358279958,0.389954754036838,-1.97710540444054,-1.25511902949108,-0.461544642003663,1,6869,-2.00285820097064,-0.493038566224711
"627",0.596780539548059,0.189007333706751,0.236610385600134,0.595754773136488,0.97944586616317,1,3215,0.234875596625411,0.973076483088971
"628",0.24761969397032,0.626326041436843,-1.00188466566138,0.247722037282538,1.50944031698777,1,7804,-1.03506490159324,1.46569679875636
"629",-0.684233519674392,0.431554911259932,-1.51813137111975,-0.681060203653489,0.158416700732921,1,7278,-1.54974961981403,0.122397536444065
"630",1.36841305772999,0.356852172283669,0.692444449346459,1.35668852366676,2.09427153816176,1,6643,0.680333629502702,2.06450292358689
"631",-1.41367562789328,0.293381149656283,-1.96505866098784,-1.42006326987354,-0.809046622403351,1,5300,-1.97532420715195,-0.824865631586122
"632",-1.03490602112406,0.515737460202921,-2.01139633171534,-1.0542255662258,0.0201668280118822,1,7427,-2.04025649430071,-0.0254935596360653
"633",0.280079604777621,0.474262705772843,-0.645176472070084,0.279412428685547,1.21328954884608,1,7502,-0.609804142235169,1.24447123568815
"634",-0.297770963799306,0.22279152100657,-0.750968261973709,-0.294364353587757,0.12854301280694,1,3798,-0.721766284290418,0.14948883390628
"635",-0.922714631686587,0.381645206461044,-1.64248434752235,-0.923564836139388,-0.171164115636445,1,6385,-1.647335616679,-0.181258718643974
"636",-0.778217995494126,0.287014389998922,-1.34108768669524,-0.776204737205889,-0.223329628027735,1,5030,-1.33136524934764,-0.216820305860105
"637",0.32229152992728,0.355968496293233,-0.376827315340135,0.322233305402912,1.02408222983045,1,5964,-0.375317441873069,1.02408222983045
"638",0.229837337761424,0.618591399620784,-0.987911388971613,0.228457364536718,1.44658650988654,1,7925,-1.02452068386075,1.40135671768712
"639",-0.878275076351582,0.222449621748576,-1.30694940166379,-0.878607719793233,-0.446909222230972,1,4065,-1.30958592595832,-0.451623448031925
"640",0.885603586228888,0.326104340863309,0.269290682743338,0.882141422674114,1.55940071834447,1,6044,0.254363943090311,1.5401119881791
"641",-1.7151509554534,0.856207689470245,-3.32218559155372,-1.75272181535853,0.0483132202788382,1,7097,-3.38228218984817,-0.0199326975499632
"642",-0.291135112604882,0.224454019772919,-0.739468773190607,-0.288186632859797,0.135584189932766,1,3973,-0.739468773190607,0.135580674596896
"643",0.255073262504811,0.617781157800581,-0.949883866153444,0.254189833265246,1.4894071558284,1,8063,-0.955388317338193,1.47880848921521
"644",0.238597741168241,0.629133496758016,-1.00463090631025,0.239999033397899,1.48887517799257,1,7698,-1.00602675674834,1.48307137756075
"645",-0.0321965772555559,0.400517180686442,-0.8159970679072,-0.0282339594503293,0.73656027652826,1,7075,-0.804488943029487,0.743454340729914
